demand_MW,nuclear_gen_MW,wind_gen_MW,solar_gen_MW,charge_MW,discharge_MW,imports_MW,peaker_MW,curtail_MW,unserved_MW
648.9843451041643,0,658.1861929024965,0.0,9.20184779833221,0.0,0.0,0.0,0.0,0.0
685.310134616296,0,740.5576044992173,0.0,55.24746988292134,0.0,0.0,0.0,0.0,0.0
700.9670118422575,0,777.0617675789385,1.6053999190742745,77.70015565575534,0.0,0.0,0.0,0.0,0.0
701.9666275287605,0,784.0621228746771,3.68340328976237,85.77889863567907,0.0,0.0,0.0,0.0,0.0
664.4529397481142,0,753.2922687921356,5.6203254296060825,94.45965447362744,0.0,0.0,0.0,0.0,0.0
669.9279169582823,0,763.2225807406944,7.284142246619495,100.57880602903163,0.0,0.0,0.0,0.0,0.0
673.6463534313176,0,817.825696539673,8.561406812120264,152.74074992047565,0.0,0.0,0.0,0.0,0.0
673.8506480857072,0,845.3813867018135,9.364984653545887,180.8957232696522,0.0,0.0,0.0,0.0,0.0
630.8575270667203,0,884.2543250845237,9.63999822758366,263.036796245387,0.0,0.0,0.0,0.0,0.0
620.6431596900719,0,1028.9156199995623,9.367575084922525,417.64003539441285,0.0,0.0,0.0,0.0,0.0
587.7806725899809,0,1045.6570712842897,8.566143760014656,466.44254245432353,0.0,0.0,0.0,0.0,0.0
571.4091748495288,0,959.174963007831,7.29018841920559,194.56656880169612,0.0,0.0,0.0,200.48940777581174,0.0
593.4397144621396,0,1048.6684575178533,5.626546407272353,0.0,0.0,0.0,0.0,460.8552894629861,0.0
591.9322898769112,0,881.7088029052353,3.688500255529883,0.0,0.0,0.0,0.0,293.465013283854,0.0
560.5960874473706,0,754.9927420574571,1.6080660477877622,0.0,0.0,0.0,0.0,196.00472065787437,0.0
575.6785122267473,0,793.3453688067258,0.0,0.0,0.0,0.0,0.0,217.66685657997846,0.0
566.1995805654105,0,850.0015860304692,0.0,0.0,0.0,0.0,0.0,283.80200546505864,0.0
554.5852849411267,0,706.542513642408,0.0,0.0,0.0,0.0,0.0,151.95722870128134,0.0
580.9385218854653,0,666.8262555152096,0.0,0.0,0.0,0.0,0.0,85.88773362974428,0.0
614.1151436448116,0,604.0896568415775,0.0,0.0,10.025486803234116,0.0,0.0,0.0,0.0
601.0078669590133,0,557.8632034387125,0.0,0.0,43.14466352030081,0.0,0.0,0.0,0.0
646.5764038820174,0,674.13844250862,0.0,27.562038626602543,0.0,0.0,0.0,0.0,0.0
583.93406330607,0,758.0452477033417,0.0,32.8585867410502,0.0,0.0,0.0,141.2525976562215,0.0
665.0182556719005,0,756.4860800874458,0.0,0.0,0.0,0.0,0.0,91.46782441554524,0.0
664.0983462716808,0,695.9984790757253,0.0,0.0,0.0,0.0,0.0,31.90013280404446,0.0
666.8546995749194,0,548.521887210231,0.0,0.0,118.33281236468848,1.4210854715202004e-14,0.0,0.0,0.0
681.7358785112316,0,718.6402538766325,1.6112649676799304,38.51564033308091,0.0,0.0,0.0,0.0,0.0
642.099961808791,0,787.5083950355757,3.6970619773130924,95.95346462679208,0.0,0.0,0.0,53.15203057730571,0.0
677.0475307017074,0,707.4690781933209,5.641474664262444,0.0,0.0,0.0,0.0,36.063022155875956,0.0
683.3690739035317,0,791.1734525357147,7.311951549683333,0.0,0.0,0.0,0.0,115.11633018186637,0.0
696.5125330622328,0,782.2320572826882,8.594561352984718,0.0,0.0,0.0,0.0,94.31408557344002,0.0
644.4373857466113,0,749.4461475200092,9.401763782833951,0.0,0.0,0.0,0.0,114.41052555623185,0.0
624.4616237952966,0,799.1991201344657,9.678384910815707,0.0,0.0,0.0,0.0,184.41588124998475,0.0
614.6524266077294,0,714.6725765437747,9.405389312056519,0.0,0.0,0.0,0.0,109.42553924810181,0.0
624.5802443129357,0,678.9190579303917,8.601191114796512,0.0,0.0,0.0,0.0,62.94000473225242,0.0
598.4511810011412,0,697.0572050244774,7.320413682899188,0.0,0.0,0.0,0.0,105.92643770623545,0.0
570.04163153739,0,644.745888780517,5.650181452068326,0.0,0.0,0.0,0.0,80.35443869519531,0.0
577.4764698707154,0,725.9258287210425,3.7041956147849255,0.0,0.0,0.0,0.0,152.15355446511205,0.0
563.3751892750953,0,937.4442861549547,1.6149964417691836,0.0,0.0,0.0,0.0,375.68409332162867,0.0
575.0204561058789,0,844.5695874910471,0.0,0.0,0.0,0.0,0.0,269.54913138516815,0.0
548.2550690392808,0,654.3255838737546,0.0,0.0,0.0,0.0,0.0,106.07051483447378,0.0
559.8982246645837,0,435.89251372334877,0.0,0.0,124.00571094123495,0.0,0.0,0.0,0.0
567.8722203325827,0,435.7231592577205,0.0,0.0,132.14906107486223,0.0,0.0,0.0,0.0
561.1802212164143,0,378.1398619462848,0.0,0.0,183.04035927012956,0.0,0.0,0.0,0.0
606.9172981249244,0,420.99012780213394,0.0,0.0,185.92717032279046,0.0,0.0,0.0,0.0
622.3388499496075,0,453.2680280113421,0.0,0.0,169.0708219382654,0.0,0.0,0.0,0.0
633.7507531911658,0,289.5203880320165,0.0,0.0,344.2303651591493,0.0,0.0,0.0,0.0
644.3576610354477,0,110.25300529125029,0.0,0.0,528.0,6.10465574419743,0.0,0.0,0.0
634.153870281892,0,176.360077240255,0.0,0.0,445.576511293568,12.217281748068956,0.0,0.0,0.0
664.304044423001,0,221.18487230527424,0.0,0.0,0.0,443.11917211772675,0.0,0.0,0.0
672.7768711422716,0,200.90834886670694,1.6192601936212727,0.0,0.0,470.24926208194336,0.0,0.0,0.0
666.2823691487743,0,43.73674884964098,3.7156072969591962,0.0,0.0,600.0,18.83001300217404,0.0,0.0
678.140865691836,0,132.81919117747125,5.670078912941245,0.0,0.0,539.6515956014234,0.0,0.0,0.0
684.2187195903498,0,307.10399483869463,7.349421157612422,0.0,0.0,369.76530359404273,0.0,0.0,0.0
704.5751274329442,0,361.3553947385398,8.63906813852403,0.0,0.0,334.5806645558804,0.0,0.0,0.0
657.9432336794183,0,286.8426642131265,9.450958481949524,0.0,0.0,361.6496109843423,0.0,0.0,0.0
644.8295132802934,0,315.96203353190657,9.729549459239347,0.0,0.0,319.1379302891475,0.0,0.0,0.0
622.5550680593645,0,185.63035622023347,9.45561803469549,0.0,0.0,427.4690938044356,0.0,0.0,0.0
572.804213856159,0,333.31117764628533,8.64758874971173,0.0,0.0,230.84544746016195,0.0,0.0,0.0
592.0408577542036,0,364.2824577898566,7.360296743945341,0.0,0.0,220.3981032204016,0.0,0.0,0.0
580.2007473083986,0,186.50456502811144,5.681268930877604,0.0,0.0,388.01491334940954,0.0,0.0,0.0
610.6468363801489,0,181.97313975097066,3.724775492284618,0.0,0.0,424.94892113689366,0.0,0.0,0.0
558.405834366471,0,263.23310676801947,1.6240559073699847,0.0,0.0,293.54867169108155,0.0,0.0,0.0
563.7441104168579,0,251.23849266793377,0.0,0.0,0.0,312.5056177489241,0.0,0.0,0.0
559.3737729706673,0,246.2441383650723,0.0,0.0,0.0,313.129634605595,0.0,0.0,0.0
545.5392803286838,0,135.2662881489196,0.0,0.0,0.0,410.27299217976423,0.0,0.0,0.0
594.2314322141755,0,230.42247736112546,0.0,0.0,0.0,363.80895485305,0.0,0.0,0.0
600.0876189908395,0,184.73922174834564,0.0,0.0,0.0,415.34839724249383,0.0,0.0,0.0
615.7420247705519,0,28.0,0.0,0.0,0.0,587.7420247705519,0.0,0.0,0.0
600.5509354693619,0,28.0,0.0,0.0,0.0,572.5509354693619,0.0,0.0,0.0
660.2032235082418,0,120.52683090380322,0.0,0.0,0.0,539.6763926044385,0.0,0.0,0.0
621.5226314692947,0,109.62879652363637,0.0,0.0,0.0,511.8938349456583,0.0,0.0,0.0
673.8131526707965,0,337.265567889286,0.0,0.0,0.0,336.5475847815105,0.0,0.0,0.0
716.8756734608262,0,406.91007668138917,0.0,0.0,0.0,309.965596779437,0.0,0.0,0.0
659.4448581904544,0,462.96834448061253,1.629383227740301,0.0,0.0,194.8471304821016,0.0,0.0,0.0
670.9913701824316,0,463.9016558583493,3.7390337533221656,0.0,0.0,203.35068057076018,0.0,0.0,0.0
683.3476577150592,0,471.52032552517676,5.706129699586257,0.0,0.0,206.12120249029618,0.0,0.0,0.0
665.6880665603837,0,456.90213960811406,7.3965399673532595,0.0,0.0,201.38938698491643,0.0,0.0,0.0
635.6993837656916,0,438.6636043889837,8.694913980417072,0.0,0.0,188.34086539629078,0.0,0.0,0.0
655.7359952818423,0,514.6477525964871,9.512554173441586,0.0,0.0,131.57568851191365,0.0,0.0,0.0
619.3732314237079,0,422.56193252571853,9.793476711694673,0.0,0.0,187.01782218629472,0.0,0.0,0.0
632.6902922990133,0,319.3928478176134,9.518246368984887,0.0,0.0,303.77919811241503,0.0,0.0,0.0
590.9100015370537,0,216.08393232349846,8.705322916139714,0.0,0.0,366.12074629741556,0.0,0.0,0.0
619.9400828260599,0,472.85106592157683,7.409825784132316,0.0,0.0,139.67919112035077,0.0,0.0,0.0
565.4326985274299,0,547.0643831869963,5.71979963180928,0.0,0.0,12.648515708624359,0.0,0.0,0.0
563.0196223143641,0,592.2711973108607,3.7502337897670586,33.00180878626361,0.0,0.0,0.0,0.0,0.0
575.237646437765,0,482.67233860908635,1.6352417600750193,0.0,29.041591731911975,61.888474336691615,0.0,0.0,0.0
537.9498745063314,0,566.8088375536812,0.0,28.85896304734979,0.0,0.0,0.0,0.0,0.0
563.6618125255193,0,563.8676134570592,0.0,0.20580093153989765,0.0,0.0,0.0,0.0,0.0
587.4093168227799,0,598.1157895809877,0.0,10.706472758207724,0.0,0.0,0.0,0.0,0.0
546.7127534288437,0,497.2825833435555,0.0,0.0,34.99868832864572,14.431481756642519,0.0,0.0,0.0
589.9756725721164,0,528.8220444762076,0.0,0.0,0.0,61.15362809590886,0.0,0.0,0.0
606.0292111935005,0,493.36448031577254,0.0,0.0,0.0,112.66473087772795,0.0,0.0,0.0
631.7400484222876,0,421.40011355155946,0.0,0.0,0.0,210.33993487072814,0.0,0.0,0.0
609.9000835510197,0,521.0017332431223,0.0,0.0,0.0,88.89835030789743,0.0,0.0,0.0
622.9715857868471,0,361.179493127728,0.0,0.0,0.0,261.7920926591191,0.0,0.0,0.0
672.3764870648404,0,444.8259829439693,0.0,0.0,0.0,227.5505041208711,0.0,0.0,0.0
678.5155567507272,0,537.6970518157045,0.0,0.0,0.0,140.8185049350227,0.0,0.0,0.0
684.5964787785858,0,450.7414232402786,1.6416310703635366,0.0,0.0,232.2134244679437,0.0,0.0,0.0
689.528031517544,0,374.7762711494824,3.7673344046374226,0.0,0.0,310.9844259634242,0.0,0.0,0.0
667.2612967024052,0,369.50667547435035,5.749616341571333,0.0,0.0,292.0050048864835,0.0,0.0,0.0
680.4520126121902,0,421.06687534819014,7.453294016585643,0.0,0.0,251.9318432474144,0.0,0.0,0.0
672.423139510315,0,421.3406308907869,8.762082330335689,0.0,0.0,242.32042628919237,0.0,0.0,0.0
640.2187548786649,0,487.27883002446816,9.58653260517738,0.0,0.0,143.35339224901935,0.0,0.0,0.0
675.4149332313007,0,698.8142179141355,9.870147725157112,33.269432407991985,0.0,0.0,0.0,0.0,0.0
632.5472266201601,0,645.4542067770975,9.593255756797646,22.500235913735082,0.0,0.0,0.0,0.0,0.0
585.8160002913961,0,459.5256836467186,8.77437650620096,0.0,49.07730812311982,68.43863201535672,0.0,0.0,0.0
603.920229173668,0,567.4965471423112,7.468986126936571,0.0,0.0,28.95469590442019,0.0,0.0,0.0
561.9735562808859,0,766.0960175465522,5.765762137385097,209.88822340305137,0.0,0.0,0.0,0.0,0.0
581.7970623865579,0,810.223693895473,3.7805629633892424,232.20719447230442,0.0,0.0,0.0,0.0,0.0
580.9106515032847,0,686.3264298610636,1.6485506852746028,107.06432904305348,0.0,0.0,0.0,0.0,0.0
544.6910897399774,0,676.5752841498324,0.0,131.884194409855,0.0,0.0,0.0,0.0,0.0
575.8808888341607,0,555.9123547680638,0.0,0.0,19.968534066096936,0.0,0.0,0.0,0.0
572.1025331435118,0,638.5563584336071,0.0,66.45382529009532,0.0,0.0,0.0,0.0,0.0
588.4338571167757,0,493.7231589422171,0.0,0.0,94.71069817455862,0.0,0.0,0.0,0.0
619.9581290271313,0,473.86105428537087,0.0,0.0,146.09707474176048,0.0,0.0,0.0,0.0
596.7642543474294,0,376.11997275414757,0.0,0.0,220.64428159328185,0.0,0.0,0.0,0.0
603.1524384844887,0,409.9554733232348,0.0,0.0,176.37744604845864,16.819519112795263,0.0,0.0,0.0
616.3454704902908,0,386.86388946416173,0.0,0.0,0.0,229.4815810261291,0.0,0.0,0.0
632.630217942835,0,425.75382780781047,0.0,0.0,0.0,206.8763901350245,0.0,0.0,0.0
660.309357931344,0,445.4044918646104,0.0,0.0,0.0,214.90486606673363,0.0,0.0,0.0
679.2307641251238,0,351.06286192754055,0.0,0.0,0.0,328.1679021975832,0.0,0.0,0.0
684.9520364973738,0,442.15366461050473,1.6560000921908749,0.0,0.0,241.14237179467818,0.0,0.0,0.0
699.1868359215324,0,453.01724837335325,3.800500864811201,0.0,0.0,242.36908668336793,0.0,0.0,0.0
681.2434040330477,0,358.08345884245875,5.800525952865986,0.0,0.0,317.35941923772293,0.0,0.0,0.0
705.0230853945031,0,629.5946801666885,7.519666487859911,0.0,0.0,67.90873873995474,0.0,0.0,0.0
661.0937896653791,0,689.9060394384852,8.84055328484816,37.652803057954316,0.0,0.0,0.0,0.0,0.0
707.4387086957557,0,676.6757611644841,9.672871855751,0.0,21.090075675520552,0.0,0.0,0.0,0.0
651.4432299035427,0,839.7743732810289,9.95953978035068,198.29068315783695,0.0,0.0,0.0,0.0,0.0
607.4786854160931,0,1042.4977799930157,9.680623971233306,444.69971854815583,0.0,0.0,0.0,0.0,0.0
587.8498731356832,0,1012.5218131949431,8.854729057826423,433.52666911708627,0.0,0.0,0.0,0.0,0.0
600.6620296438674,0,1039.2315753284106,7.537760241871756,446.10730592641505,0.0,0.0,0.0,0.0,0.0
574.8609813966034,0,915.0402885061342,5.819142827922715,345.99844993745353,0.0,0.0,0.0,0.0,0.0
580.3894113239313,0,891.2285632397744,3.815754025962497,314.6549059418056,0.0,0.0,0.0,0.0,0.0
569.2086259777728,0,862.7972724230492,1.6639787392471732,203.035459399111,0.0,0.0,0.0,92.21716578541259,0.0
557.0632612869045,0,878.7824424925874,0.0,0.0,0.0,0.0,0.0,321.71918120568284,0.0
545.3317292568275,0,910.5361588967359,0.0,0.0,0.0,0.0,0.0,365.2044296399083,0.0
539.2696960281568,0,966.133057576494,0.0,0.0,0.0,0.0,0.0,426.86336154833725,0.0
566.4165434350615,0,982.864554431972,0.0,0.0,0.0,0.0,0.0,416.4480109969105,0.0
601.4767858940388,0,836.5395730682891,0.0,0.0,0.0,0.0,0.0,235.06278717425027,0.0
604.876258280466,0,728.0249438631373,0.0,0.0,0.0,0.0,0.0,123.1486855826713,0.0
593.8710585336974,0,668.8459497717905,0.0,0.0,0.0,0.0,0.0,74.97489123809316,0.0
636.3476079429466,0,642.211850100004,0.0,0.0,0.0,0.0,0.0,5.864242157057333,0.0
655.805256625157,0,766.206356310926,0.0,0.0,0.0,0.0,0.0,110.40109968576905,0.0
644.1005012360572,0,636.0644806625123,0.0,0.0,8.036020573544874,0.0,0.0,0.0,0.0
675.249420776409,0,602.6476068817082,0.0,0.0,72.60181389470085,0.0,0.0,0.0,0.0
680.2960600799939,0,717.668349379383,1.6724860353710427,39.044775334760175,0.0,0.0,0.0,0.0,0.0
658.6643158960285,0,686.6139336448917,3.8385233059055066,31.788141054768744,0.0,0.0,0.0,0.0,0.0
688.0791657591692,0,742.2642849018202,5.858843447853687,20.800986415295938,0.0,0.0,0.0,39.24297617520881,0.0
686.7211254766572,0,727.9360697270289,7.595637713580404,0.0,0.0,0.0,0.0,48.81058196395213,0.0
687.8264474950863,0,758.711908103894,8.93030359131714,0.0,0.0,0.0,0.0,79.81576420012482,0.0
674.5342740734714,0,733.5995104430827,9.771546340979159,0.0,0.0,0.0,0.0,68.83678271059057,0.0
612.8236104645256,0,810.0421925697507,10.061626388480176,0.0,0.0,0.0,0.0,207.28020849370523,0.0
605.7818182890402,0,634.9042885115844,9.780325123204388,0.0,0.0,0.0,0.0,38.902795345748586,0.0
616.5545809827098,0,600.8778472877386,8.946356760820889,0.0,6.730376934150286,0.0,0.0,0.0,0.0
601.0298412649272,0,642.4590042410005,7.616127749683353,7.648155606988894,0.0,0.0,0.0,41.397135118767665,0.0
587.4980632681162,0,708.5180191658095,5.87992588557152,0.0,0.0,0.0,0.0,126.89988178326485,0.0
633.6932592504132,0,878.7100935944533,3.8557965496154365,0.0,0.0,0.0,0.0,248.87263089365547,0.0
570.6712008995403,0,829.3862885891125,1.6815213503271376,0.0,0.0,0.0,0.0,260.3966090398993,0.0
577.1174429579435,0,992.0245710231243,0.0,0.0,0.0,0.0,0.0,414.9071280651808,0.0
575.3756171421228,0,907.0174870401835,0.0,0.0,0.0,0.0,0.0,331.6418698980607,0.0
575.7977609344149,0,1048.8789940020724,0.0,0.0,0.0,0.0,0.0,473.08123306765754,0.0
568.492440672026,0,1126.3945122280616,0.0,0.0,0.0,0.0,0.0,557.9020715560356,0.0
599.5671495759857,0,1006.1697383973084,0.0,0.0,0.0,0.0,0.0,406.6025888213227,0.0
586.8892077037177,0,1028.6511181617266,0.0,0.0,0.0,0.0,0.0,441.76191045800886,0.0
612.3422078387107,0,1009.8807766482045,0.0,0.0,0.0,0.0,0.0,397.53856880949377,0.0
623.6342201055957,0,1067.851992593558,0.0,0.0,0.0,0.0,0.0,444.2177724879623,0.0
649.6873522448864,0,1027.851904107847,0.0,0.0,0.0,0.0,0.0,378.1645518629607,0.0
707.352463728479,0,980.4458058899504,0.0,0.0,0.0,0.0,0.0,273.09334216147136,0.0
634.2841428180817,0,1123.1593247908313,0.0,0.0,0.0,0.0,0.0,488.8751819727496,0.0
692.857720683631,0,1094.3409724141818,1.6910840147632804,0.0,0.0,0.0,0.0,403.174335745314,0.0
648.8325953459105,0,1170.5787127129693,3.881390461050564,0.0,0.0,0.0,0.0,525.6275078281094,0.0
670.9051153382032,0,1125.205030383028,5.924551545801987,0.0,0.0,0.0,0.0,460.2244665906268,0.0
697.1835507075234,0,1190.0,7.681185181833336,0.0,0.0,0.0,0.0,500.49763447430996,0.0
667.2364142928668,0,1190.0,9.03130665478985,0.0,0.0,0.0,0.0,531.7948923619231,0.0
632.5035712989113,0,1101.7456807601504,9.882526821482305,0.0,0.0,0.0,0.0,479.12463628272144,0.0
625.3089721394929,0,1190.0,10.176377299080416,0.0,0.0,0.0,0.0,574.8674051595876,0.0
635.8052278026031,0,1181.561883549557,9.892329669107818,0.0,0.0,0.0,0.0,555.6489854160617,0.0
593.6614012954259,0,1190.0,9.049232463918525,0.0,0.0,0.0,0.0,605.3878311684927,0.0
595.5405881275976,0,1190.0,7.70406542838748,0.0,0.0,0.0,0.0,602.1634773007897,0.0
579.1447754760447,0,1190.0,5.948093298999625,0.0,0.0,0.0,0.0,616.8033178229548,0.0
556.7365908053014,0,1129.1523685063828,3.9006786688842325,0.0,0.0,0.0,0.0,576.3164563699656,0.0
596.9357132407042,0,1108.9168348290505,1.701173320260472,0.0,0.0,0.0,0.0,513.6822949086068,0.0
568.5146261290006,0,1103.2383859383453,0.0,0.0,0.0,0.0,0.0,534.7237598093448,0.0
525.1936104995672,0,1190.0,0.0,0.0,0.0,0.0,0.0,664.8063895004328,0.0
567.7152006610976,0,1190.0,0.0,0.0,0.0,0.0,0.0,622.2847993389024,0.0
562.3220819645363,0,1190.0,0.0,0.0,0.0,0.0,0.0,627.6779180354637,0.0
600.9917069044981,0,1190.0,0.0,0.0,0.0,0.0,0.0,589.0082930955019,0.0
586.3194605787671,0,1190.0,0.0,0.0,0.0,0.0,0.0,603.6805394212329,0.0
614.3749360323578,0,1190.0,0.0,0.0,0.0,0.0,0.0,575.6250639676422,0.0
642.1992359377042,0,1190.0,0.0,0.0,0.0,0.0,0.0,547.8007640622958,0.0
664.681614953901,0,1190.0,0.0,0.0,0.0,0.0,0.0,525.318385046099,0.0
637.3687470520834,0,1190.0,0.0,0.0,0.0,0.0,0.0,552.6312529479166,0.0
664.9323192401949,0,1051.1755950317695,0.0,0.0,0.0,0.0,0.0,386.24327579157455,0.0
668.956685878266,0,1014.2995742168872,1.7117885193849152,0.0,0.0,0.0,0.0,347.05467685800613,0.0
668.2042599322849,0,1111.7187250128861,3.9290896277831036,0.0,0.0,0.0,0.0,447.4435547083842,0.0
716.3125402279727,0,1128.6823834601828,5.99763077598341,0.0,0.0,0.0,0.0,418.36747400819354,0.0
683.07055211363,0,1190.0,7.776283543057602,0.0,0.0,0.0,0.0,514.7057314294276,0.0
640.5167135205645,0,1190.0,9.143532545878744,0.0,0.0,0.0,0.0,558.6268190253143,0.0
671.3779613530132,0,1084.1557550980267,10.00578041134892,0.0,0.0,0.0,0.0,422.7835741563624,0.0
679.4430615730737,0,785.9819524149567,10.303758508980057,0.0,0.0,0.0,0.0,116.8426493508631,0.0
642.152869471897,0,801.7173142566971,10.01660441957938,0.0,0.0,0.0,0.0,169.5810492043795,0.0
579.0695490331412,0,776.0385872800549,9.163325682828276,0.0,0.0,0.0,0.0,206.13236392974193,0.0
582.8751840468133,0,666.184659353207,7.80154722015205,0.0,0.0,0.0,0.0,91.11102252654587,0.0
600.1006475027192,0,480.7701164206787,6.023624868731265,0.0,113.30690621330928,0.0,0.0,0.0,0.0
555.5628864096365,0,412.80432690321055,3.9503870842281934,0.0,138.80817242219774,0.0,0.0,0.0,0.0
568.1052510054752,0,408.74403115089746,1.7229288257441195,0.0,157.63829102883363,0.0,0.0,0.0,0.0
570.6434777474702,0,501.2471199006425,0.0,0.0,69.39635784682775,0.0,0.0,0.0,0.0
543.399695815438,0,535.6724227176603,0.0,0.0,7.727273097777697,0.0,0.0,0.0,0.0
563.3239021239897,0,727.3523110361231,0.0,164.0284089121334,0.0,0.0,0.0,0.0,0.0
517.7178788227783,0,613.3560155436134,0.0,95.63813672083506,0.0,0.0,0.0,0.0,0.0
567.7680702298716,0,719.7247780499597,0.0,151.95670782008813,0.0,0.0,0.0,0.0,0.0
595.8072633423437,0,727.3929552595381,0.0,131.58569191719437,0.0,0.0,0.0,0.0,0.0
